benchmark,valid,warmup,elapsed_ms,socket,heap_size,gc,cpu_freq_mhz,dram_j,cpu_j,package_j
biojava,true,true,2234,0,7m,serial,2.0GHz,1.591919000,5.456299000,9.272155000
biojava,true,true,1613,0,7m,serial,2.0GHz,1.145752000,3.962341000,6.704223000
biojava,true,true,1663,0,7m,serial,2.0GHz,1.194275000,4.094726000,6.948974000
biojava,true,true,1695,0,7m,serial,2.0GHz,1.225769000,4.185608000,7.096985000
biojava,true,false,1541,0,7m,serial,2.0GHz,1.103210000,3.873657000,6.497193000
biojava,true,true,4532,0,7m,serial,2.0GHz,2.764221000,10.801148000,18.085876000
biojava,true,true,1922,0,7m,serial,2.0GHz,1.365356000,4.694214000,7.971314000
biojava,true,true,1667,0,7m,serial,2.0GHz,1.214295000,4.189941000,7.064697000
biojava,true,true,1725,0,7m,serial,2.0GHz,1.226075000,4.223633000,7.170166000
biojava,true,true,1689,0,7m,serial,2.0GHz,1.222779000,4.143860000,7.049011000
biojava,true,false,1526,0,7m,serial,2.0GHz,1.103394000,3.762878000,6.382080000
biojava,true,true,4552,0,7m,serial,2.0GHz,2.743713000,10.893311000,18.165039000
biojava,true,true,1997,0,7m,serial,2.0GHz,1.418885000,4.886048000,8.296814000
biojava,true,true,1715,0,7m,serial,2.0GHz,1.235534000,4.203736000,7.157410000
biojava,true,true,1702,0,7m,serial,2.0GHz,1.251831000,4.224488000,7.195435000
biojava,true,true,1712,0,7m,serial,2.0GHz,1.246033000,4.248901000,7.204346000
biojava,true,false,1529,0,7m,serial,2.0GHz,1.113037000,3.820984000,6.446839000
biojava,true,true,4338,0,7m,serial,2.0GHz,2.663147000,10.358460000,17.362915000
biojava,true,true,1903,0,7m,serial,2.0GHz,1.339356000,4.657348000,7.897461000
biojava,true,true,1565,0,7m,serial,2.0GHz,1.128967000,3.860108000,6.552857000
biojava,true,true,1629,0,7m,serial,2.0GHz,1.180115000,4.100159000,6.906555000
biojava,true,true,1740,0,7m,serial,2.0GHz,1.259583000,4.275695000,7.276917000
biojava,true,true,1557,0,7m,serial,2.0GHz,1.130127000,3.837402000,6.519227000
biojava,true,true,1525,0,7m,serial,2.0GHz,1.098694000,3.767884000,6.382447000
biojava,true,true,1998,0,7m,serial,2.0GHz,1.463562000,4.820984000,8.242859000
biojava,true,true,1515,0,7m,serial,2.0GHz,1.092468000,3.728943000,6.331909000
biojava,true,true,1514,0,7m,serial,2.0GHz,1.095947000,3.804199000,6.402405000
biojava,true,true,1544,0,7m,serial,2.0GHz,1.107971000,3.792176000,6.442688000
biojava,true,false,1537,0,7m,serial,2.0GHz,1.103942000,3.789490000,6.427856000
biojava,true,true,4413,0,7m,serial,2.0GHz,2.764831000,11.035949000,18.178955000
biojava,true,true,1933,0,7m,serial,2.0GHz,1.395019000,4.755737000,8.079834000
biojava,true,true,1611,0,7m,serial,2.0GHz,1.200196000,4.017090000,6.846984000
biojava,true,true,1631,0,7m,serial,2.0GHz,1.165100000,4.030334000,6.827026000
biojava,true,true,1662,0,7m,serial,2.0GHz,1.194031000,4.095093000,6.945984000
biojava,true,false,1623,0,7m,serial,2.0GHz,1.092164000,3.909729000,6.531372000
biojava,true,true,3768,0,7m,serial,2.4GHz,2.365540000,12.437500000,18.072266000
biojava,true,true,1801,0,7m,serial,2.4GHz,1.273560000,5.990539000,8.798034000
biojava,true,true,1373,0,7m,serial,2.4GHz,0.998962000,4.554199000,6.713684000
biojava,true,true,1411,0,7m,serial,2.4GHz,1.022461000,4.694458000,6.912231000
biojava,true,true,1368,0,7m,serial,2.4GHz,0.997559000,4.636780000,6.777344000
biojava,true,false,1259,0,7m,serial,2.4GHz,0.929627000,4.199890000,6.183777000
biojava,true,true,3780,0,7m,serial,2.4GHz,2.351867000,12.513855000,18.145874000
biojava,true,true,1765,0,7m,serial,2.4GHz,1.277039000,5.902832000,8.688537000
biojava,true,true,1315,0,7m,serial,2.4GHz,0.966492000,4.499024000,6.570557000
biojava,true,true,1458,0,7m,serial,2.4GHz,1.060608000,4.915650000,7.224487000
biojava,true,true,1405,0,7m,serial,2.4GHz,1.033142000,4.695312000,6.929443000
biojava,true,true,1280,0,7m,serial,2.4GHz,0.951111000,4.280334000,6.324218000
biojava,true,true,1256,0,7m,serial,2.4GHz,0.925476000,4.187012000,6.169250000
biojava,true,true,1662,0,7m,serial,2.4GHz,1.248169000,5.500611000,8.134034000
biojava,true,true,1246,0,7m,serial,2.4GHz,0.920227000,4.161804000,6.127930000
biojava,true,true,1249,0,7m,serial,2.4GHz,0.918885000,4.167237000,6.139038000
biojava,true,true,1285,0,7m,serial,2.4GHz,0.958191000,4.415649000,6.462708000
biojava,true,false,1256,0,7m,serial,2.4GHz,0.920959000,4.182190000,6.161682000
biojava,true,true,3780,0,7m,serial,2.4GHz,2.350952000,12.429016000,18.064087000
biojava,true,true,1684,0,7m,serial,2.4GHz,1.184632000,5.580261000,8.208740000
biojava,true,true,1372,0,7m,serial,2.4GHz,1.001159000,4.647522000,6.808777000
biojava,true,true,1377,0,7m,serial,2.4GHz,1.002442000,4.568054000,6.738891000
biojava,true,true,1381,0,7m,serial,2.4GHz,1.002136000,4.572265000,6.736145000
biojava,true,false,1295,0,7m,serial,2.4GHz,0.949707000,4.281738000,6.321655000
biojava,true,true,3746,0,7m,serial,2.4GHz,2.318786000,12.342346000,17.906921000
biojava,true,true,1651,0,7m,serial,2.4GHz,1.191467000,5.610413000,8.212280000
biojava,true,true,1373,0,7m,serial,2.4GHz,1.006897000,4.580139000,6.761047000
biojava,true,true,1401,0,7m,serial,2.4GHz,1.019715000,4.653625000,6.869873000
biojava,true,true,1393,0,7m,serial,2.4GHz,1.009277000,4.618774000,6.802369000
biojava,true,false,1262,0,7m,serial,2.4GHz,0.929626000,4.188354000,6.184387000
biojava,true,true,3767,0,7m,serial,2.4GHz,2.340027000,12.526062000,18.130615000
biojava,true,true,1677,0,7m,serial,2.4GHz,1.190490000,5.558471000,8.173401000
biojava,true,true,1323,0,7m,serial,2.4GHz,0.957093000,4.397034000,6.471436000
biojava,true,true,1446,0,7m,serial,2.4GHz,1.042054000,4.810913000,7.076111000
biojava,true,true,1365,0,7m,serial,2.4GHz,0.984375000,4.540649000,6.689087000
biojava,true,true,1319,0,7m,serial,2.4GHz,0.959473000,4.375671000,6.440308000
biojava,true,true,1252,0,7m,serial,2.4GHz,0.924316000,4.256958000,6.232910000
biojava,true,true,1681,0,7m,serial,2.4GHz,1.270386000,5.578797000,8.237366000
biojava,true,true,1243,0,7m,serial,2.4GHz,0.905091000,4.130616000,6.080750000
biojava,true,true,1243,0,7m,serial,2.4GHz,0.918151000,4.132873000,6.100586000
biojava,true,true,1281,0,7m,serial,2.4GHz,0.938659000,4.251098000,6.267396000
biojava,true,false,1249,0,7m,serial,2.4GHz,0.938111000,4.171876000,6.162292000
biojava,true,true,3780,0,7m,serial,2.4GHz,2.392944000,12.657532000,18.340087000
biojava,true,true,1642,0,7m,serial,2.4GHz,1.165466000,5.467224000,8.034729000
biojava,true,true,1476,0,7m,serial,2.4GHz,1.049866000,4.912781000,7.212647000
biojava,true,true,1402,0,7m,serial,2.4GHz,1.001220000,4.670593000,6.866333000
biojava,true,true,1369,0,7m,serial,2.4GHz,0.984741000,4.537292000,6.674316000
biojava,true,true,1252,0,7m,serial,2.4GHz,0.915588000,4.260192000,6.227173000
biojava,true,true,1257,0,7m,serial,2.4GHz,0.917114000,4.180542000,6.150940000
biojava,true,true,1653,0,7m,serial,2.4GHz,1.241333000,5.428955000,8.033630000
biojava,true,true,1243,0,7m,serial,2.4GHz,0.893310000,4.120056000,6.058289000
biojava,true,true,1249,0,7m,serial,2.4GHz,0.911193000,4.145142000,6.102478000
biojava,true,true,1271,0,7m,serial,2.4GHz,0.929566000,4.228699000,6.224487000
biojava,true,false,1259,0,7m,serial,2.4GHz,0.926087000,4.194152000,6.180969000
biojava,true,true,3807,0,7m,serial,2.4GHz,2.402832000,12.648499000,18.335876000
biojava,true,true,1853,0,7m,serial,2.4GHz,1.322815000,6.146911000,9.037475000
biojava,true,true,1420,0,7m,serial,2.4GHz,1.024964000,4.711731000,6.933838000
biojava,true,true,1366,0,7m,serial,2.4GHz,0.994079000,4.533142000,6.680786000
biojava,true,true,1420,0,7m,serial,2.4GHz,1.019775000,4.708008000,6.927612000
biojava,true,false,1266,0,7m,serial,2.4GHz,0.947265000,4.323059000,6.334351000
biojava,true,true,3762,0,7m,serial,2.4GHz,2.368164000,12.401978000,18.037171000
biojava,true,true,1589,0,7m,serial,2.4GHz,1.136902000,5.252197000,7.739197000
biojava,true,true,1287,0,7m,serial,2.4GHz,0.932434000,4.253357000,6.261780000
biojava,true,true,1442,0,7m,serial,2.4GHz,1.045166000,4.882202000,7.146057000
biojava,true,true,1386,0,7m,serial,2.4GHz,1.005127000,4.588806000,6.759033000
biojava,true,true,1303,0,7m,serial,2.4GHz,0.947327000,4.311828000,6.353027000
biojava,true,true,1253,0,7m,serial,2.4GHz,0.916138000,4.153259000,6.124450000
biojava,true,true,1657,0,7m,serial,2.4GHz,1.237427000,5.417175000,8.020142000
biojava,true,true,1244,0,7m,serial,2.4GHz,0.905822000,4.125366000,6.082397000
biojava,true,true,1249,0,7m,serial,2.4GHz,0.911682000,4.126587000,6.087525000
biojava,true,true,1290,0,7m,serial,2.4GHz,0.938416000,4.264527000,6.284058000
biojava,true,false,1252,0,7m,serial,2.4GHz,0.925781000,4.253601000,6.231262000
biojava,true,true,3882,0,7m,serial,2.4GHz,2.398987000,12.444213000,18.238952000
biojava,true,true,1690,0,7m,serial,2.4GHz,1.235474000,5.620666000,8.285522000
biojava,true,true,1343,0,7m,serial,2.4GHz,0.990539000,4.454407000,6.578247000
biojava,true,true,1461,0,7m,serial,2.4GHz,1.067200000,4.968994000,7.274353000
biojava,true,true,1378,0,7m,serial,2.4GHz,1.016236000,4.585632000,6.771606000
biojava,true,true,1316,0,7m,serial,2.4GHz,0.976624000,4.376648000,6.471192000
biojava,true,true,1258,0,7m,serial,2.4GHz,0.930787000,4.177124000,6.168213000
biojava,true,true,1456,0,7m,serial,2.4GHz,1.093262000,4.818481000,7.134094000
biojava,true,true,1412,0,7m,serial,2.4GHz,1.063233000,4.656616000,6.888428000
biojava,true,true,1256,0,7m,serial,2.4GHz,0.926636000,4.169617000,6.150452000
biojava,true,true,1301,0,7m,serial,2.4GHz,0.960815000,4.398132000,6.449951000
biojava,true,true,1250,0,7m,serial,2.4GHz,0.925537000,4.145630000,6.115112000
biojava,true,false,1264,0,7m,serial,2.4GHz,0.929932000,4.197022000,6.190247000
biojava,true,true,3672,0,7m,serial,2.4GHz,2.299378000,12.100403000,17.568482000
biojava,true,true,1756,0,7m,serial,2.4GHz,1.243286000,5.819886000,8.561218000
biojava,true,true,1325,0,7m,serial,2.4GHz,0.976929000,4.505921000,6.604675000
biojava,true,true,1414,0,7m,serial,2.4GHz,1.019409000,4.693359000,6.909668000
biojava,true,true,1400,0,7m,serial,2.4GHz,1.020324000,4.658386000,6.857666000
biojava,true,false,1257,0,7m,serial,2.4GHz,0.930358000,4.178345000,6.163391000
biojava,true,true,3374,0,7m,serial,2.7GHz,2.254395000,14.295959000,19.422790000
biojava,true,true,1513,0,7m,serial,2.7GHz,1.154297000,6.413269000,8.823792000
biojava,true,true,1354,0,7m,serial,2.7GHz,1.039917000,5.751220000,7.936280000
biojava,true,true,1219,0,7m,serial,2.7GHz,0.928650000,5.150879000,7.083801000
biojava,true,true,1240,0,7m,serial,2.7GHz,0.946961000,5.233521000,7.193359000
biojava,true,true,1181,0,7m,serial,2.7GHz,0.903686000,4.992187000,6.864563000
biojava,true,false,1136,0,7m,serial,2.7GHz,0.878234000,4.814087000,6.633545000
biojava,true,true,3428,0,7m,serial,2.7GHz,2.277588000,14.534057000,19.718017000
biojava,true,true,1489,0,7m,serial,2.7GHz,1.110168000,6.297973000,8.651184000
biojava,true,true,1171,0,7m,serial,2.7GHz,0.894470000,4.929321000,6.787292000
biojava,true,true,1224,0,7m,serial,2.7GHz,0.928527000,5.151977000,7.091187000
biojava,true,true,1247,0,7m,serial,2.7GHz,0.948547000,5.240539000,7.214294000
biojava,true,false,1130,0,7m,serial,2.7GHz,0.872620000,4.762207000,6.562622000
biojava,true,true,3347,0,7m,serial,2.7GHz,2.178528000,14.044922000,19.069580000
biojava,true,true,1473,0,7m,serial,2.7GHz,1.103333000,6.214234000,8.546569000
biojava,true,true,1242,0,7m,serial,2.7GHz,0.942383000,5.234131000,7.202393000
biojava,true,true,1225,0,7m,serial,2.7GHz,0.952026000,5.189820000,7.158813000
biojava,true,true,1253,0,7m,serial,2.7GHz,0.966064000,5.282166000,7.281739000
biojava,true,false,1187,0,7m,serial,2.7GHz,0.916016000,5.132202000,7.022522000
biojava,true,true,3353,0,7m,serial,2.7GHz,2.230835000,14.056275000,19.145813000
biojava,true,true,1484,0,7m,serial,2.7GHz,1.115783000,6.249146000,8.602478000
biojava,true,true,1187,0,7m,serial,2.7GHz,0.906738000,4.977478000,6.860473000
biojava,true,true,1277,0,7m,serial,2.7GHz,0.961975000,5.353821000,7.370056000
biojava,true,true,1273,0,7m,serial,2.7GHz,0.974243000,5.342895000,7.366577000
biojava,true,true,1169,0,7m,serial,2.7GHz,0.900391000,4.982483000,6.853943000
biojava,true,true,1133,0,7m,serial,2.7GHz,0.871704000,4.747010000,6.548706000
biojava,true,true,1529,0,7m,serial,2.7GHz,1.199646000,6.334168000,8.769104000
biojava,true,true,1150,0,7m,serial,2.7GHz,0.884156000,4.841186000,6.668701000
biojava,true,true,1141,0,7m,serial,2.7GHz,0.877808000,4.782959000,6.601928000
biojava,true,true,1162,0,7m,serial,2.7GHz,0.887207000,4.867188000,6.710754000
biojava,true,false,1144,0,7m,serial,2.7GHz,0.875122000,4.797303000,6.611023000
biojava,true,true,3485,0,7m,serial,2.7GHz,2.344116000,14.715210000,20.023559000
biojava,true,true,1545,0,7m,serial,2.7GHz,1.148681000,6.487610000,8.924255000
biojava,true,true,1205,0,7m,serial,2.7GHz,0.923706000,5.058960000,6.973145000
biojava,true,true,1264,0,7m,serial,2.7GHz,0.963563000,5.323669000,7.343445000
biojava,true,true,1263,0,7m,serial,2.7GHz,0.962708000,5.304993000,7.308594000
biojava,true,false,1159,0,7m,serial,2.7GHz,0.883850000,4.864930000,6.704712000
biojava,true,true,3408,0,7m,serial,2.7GHz,2.289489000,14.322876000,19.528381000
biojava,true,true,1475,0,7m,serial,2.7GHz,1.099914000,6.201721000,8.526489000
biojava,true,true,1282,0,7m,serial,2.7GHz,0.972473000,5.412903000,7.453797000
biojava,true,true,1208,0,7m,serial,2.7GHz,0.918945000,5.084168000,6.993592000
biojava,true,true,1276,0,7m,serial,2.7GHz,0.967834000,5.377808000,7.403931000
biojava,true,false,1133,0,7m,serial,2.7GHz,0.873535000,4.863708000,6.662720000
biojava,true,true,3354,0,7m,serial,2.7GHz,2.225586000,14.036621000,19.131469000
biojava,true,true,1435,0,7m,serial,2.7GHz,1.083007000,6.017457000,8.290588000
biojava,true,true,1221,0,7m,serial,2.7GHz,0.935120000,5.133667000,7.075867000
biojava,true,true,1250,0,7m,serial,2.7GHz,0.951538000,5.243774000,7.231567000
biojava,true,true,1237,0,7m,serial,2.7GHz,0.949402000,5.297363000,7.258240000
biojava,true,false,1202,0,7m,serial,2.7GHz,0.920105000,5.041382000,6.954773000
biojava,true,true,3331,0,7m,serial,2.7GHz,2.192933000,13.942322000,18.993653000
biojava,true,true,1564,0,7m,serial,2.7GHz,1.181336000,6.599243000,9.090576000
biojava,true,true,1224,0,7m,serial,2.7GHz,0.937256000,5.166381000,7.123108000
biojava,true,true,1206,0,7m,serial,2.7GHz,0.928344000,5.192017000,7.114136000
biojava,true,true,1357,0,7m,serial,2.7GHz,1.039124000,5.733947000,7.902832000
biojava,true,true,1143,0,7m,serial,2.7GHz,0.891784000,4.827881000,6.670471000
biojava,true,true,1138,0,7m,serial,2.7GHz,0.882751000,4.794983000,6.622619000
biojava,true,true,1513,0,7m,serial,2.7GHz,1.191345000,6.281921000,8.696655000
biojava,true,true,1122,0,7m,serial,2.7GHz,0.865051000,4.708252000,6.498535000
biojava,true,true,1125,0,7m,serial,2.7GHz,0.864502000,4.712830000,6.494629000
biojava,true,true,1142,0,7m,serial,2.7GHz,0.877258000,4.803650000,6.619141000
biojava,true,false,1127,0,7m,serial,2.7GHz,0.866516000,4.840699000,6.634949000
biojava,true,true,3409,0,7m,serial,2.7GHz,2.234619000,14.264221000,19.410400000
biojava,true,true,1407,0,7m,serial,2.7GHz,1.070435000,5.912719000,8.149048000
biojava,true,true,1292,0,7m,serial,2.7GHz,0.975708000,5.415894000,7.462768000
biojava,true,true,1250,0,7m,serial,2.7GHz,0.950073000,5.239991000,7.222595000
biojava,true,true,1245,0,7m,serial,2.7GHz,0.959167000,5.346984000,7.332215000
biojava,true,false,1135,0,7m,serial,2.7GHz,0.873902000,4.760254000,6.566040000
biojava,true,true,3422,0,7m,serial,2.7GHz,2.265686000,14.317200000,19.499207000
biojava,true,true,1536,0,7m,serial,2.7GHz,1.169312000,6.439392000,8.884888000
biojava,true,true,1274,0,7m,serial,2.7GHz,0.967346000,5.339966000,7.359497000
biojava,true,true,1210,0,7m,serial,2.7GHz,0.924866000,5.082153000,7.006775000
biojava,true,true,1195,0,7m,serial,2.7GHz,0.934997000,5.118774000,7.055908000
biojava,true,false,1224,0,7m,serial,2.7GHz,0.940735000,5.145264000,7.099366000
biojava,true,true,12968,0,14m,serial,400MHz,4.245301000,7.095520000,24.235046000
biojava,true,true,2815,0,14m,serial,400MHz,0.935974000,1.531800000,5.274353000
biojava,true,true,2447,0,14m,serial,400MHz,0.823303000,1.349915000,4.631836000
biojava,true,true,2194,0,14m,serial,400MHz,0.760742000,1.296387000,4.238404000
biojava,true,true,1593,0,14m,serial,400MHz,0.553833000,0.895203000,3.056275000
biojava,true,true,1556,0,14m,serial,400MHz,0.516052000,0.856018000,2.923218000
biojava,true,true,1660,0,14m,serial,400MHz,0.555725000,0.915649000,3.127075000
biojava,true,false,1454,0,14m,serial,400MHz,0.493713000,0.813111000,2.755372000
biojava,true,true,12910,0,14m,serial,400MHz,4.221069000,7.036194000,24.072204000
biojava,true,true,2789,0,14m,serial,400MHz,0.986389000,1.611572000,5.346680000
biojava,true,true,2550,0,14m,serial,400MHz,0.862183000,1.426758000,4.864929000
biojava,true,true,2264,0,14m,serial,400MHz,0.747314000,1.250488000,4.252442000
biojava,true,true,1964,0,14m,serial,400MHz,0.647095000,1.088562000,3.695008000
biojava,true,true,1561,0,14m,serial,400MHz,0.517273000,0.923889000,2.986511000
biojava,true,true,1735,0,14m,serial,400MHz,0.573791000,0.971924000,3.279113000
biojava,true,true,1464,0,14m,serial,400MHz,0.495117000,0.820923000,2.773132000
biojava,true,true,1419,0,14m,serial,400MHz,0.474732000,0.792664000,2.670776000
biojava,true,true,1035,0,14m,serial,400MHz,0.344604000,0.586426000,1.960328000
biojava,true,true,1025,0,14m,serial,400MHz,0.370239000,0.717590000,2.080872000
biojava,true,true,987,0,14m,serial,400MHz,0.351624000,0.647949000,1.964050000
biojava,true,false,1263,0,14m,serial,400MHz,0.443908000,0.975464000,2.651245000
biojava,true,true,12908,0,14m,serial,400MHz,4.305115000,7.168152000,24.372742000
biojava,true,true,2723,0,14m,serial,400MHz,0.907898000,1.515991000,5.117248000
biojava,true,true,2425,0,14m,serial,400MHz,0.792236000,1.346619000,4.562927000
biojava,true,true,2170,0,14m,serial,400MHz,0.712769000,1.206116000,4.083313000
biojava,true,true,1876,0,14m,serial,400MHz,0.620910000,1.100647000,3.581054000
biojava,true,true,1811,0,14m,serial,400MHz,0.598633000,1.009460000,3.400451000
biojava,true,true,1558,0,14m,serial,400MHz,0.512146000,0.873107000,2.931030000
biojava,true,true,1377,0,14m,serial,400MHz,0.467041000,0.781738000,2.618286000
biojava,true,true,1072,0,14m,serial,400MHz,0.354736000,0.611816000,2.033874000
biojava,true,true,1282,0,14m,serial,400MHz,0.427246000,0.726318000,2.424683000
biojava,true,true,1013,0,14m,serial,400MHz,0.336182000,0.582825000,1.928283000
biojava,true,true,950,0,14m,serial,400MHz,0.330506000,0.596374000,1.871155000
biojava,true,true,969,0,14m,serial,400MHz,0.329467000,0.560608000,1.855041000
biojava,true,false,1173,0,14m,serial,400MHz,0.414368000,0.676086000,2.257813000
biojava,true,true,12773,0,14m,serial,400MHz,4.166199000,6.983460000,23.827637000
biojava,true,true,2789,0,14m,serial,400MHz,0.957215000,1.580567000,5.284729000
biojava,true,true,2423,0,14m,serial,400MHz,0.806152000,1.365295000,4.606323000
biojava,true,true,2143,0,14m,serial,400MHz,0.734192000,1.268738000,4.136352000
biojava,true,true,1860,0,14m,serial,400MHz,0.630493000,1.047180000,3.539917000
biojava,true,true,1622,0,14m,serial,400MHz,0.532227000,0.908874000,3.053589000
biojava,true,true,1627,0,14m,serial,400MHz,0.541504000,0.915345000,3.081482000
biojava,true,true,1579,0,14m,serial,400MHz,0.537109000,0.889892000,2.991638000
biojava,true,false,986,0,14m,serial,400MHz,0.331787000,0.615113000,1.922790000
biojava,true,true,13203,0,14m,serial,400MHz,4.343201000,7.261475000,24.670715000
biojava,true,true,2753,0,14m,serial,400MHz,0.943909000,1.533325000,5.209900000
biojava,true,true,2408,0,14m,serial,400MHz,0.785583000,1.333069000,4.519775000
biojava,true,true,2148,0,14m,serial,400MHz,0.704651000,1.187561000,4.031494000
biojava,true,true,1785,0,14m,serial,400MHz,0.587402000,1.045959000,3.408021000
biojava,true,true,1588,0,14m,serial,400MHz,0.521789000,0.888672000,2.987793000
biojava,true,true,1832,0,14m,serial,400MHz,0.606629000,1.023682000,3.459839000
biojava,true,true,1567,0,14m,serial,400MHz,0.534057000,0.881958000,2.969483000
