Benchmark,Objective,CPU Frequency (MHz),Frequency (MHz),Heap Label,Heap Multiplier Value,Heap Size MB,Mean,CI Low,CI High,Tied With Lowest Mean CI
batik,EDP,2.0GHz,2000.0,1x,1.0,38,4.2362318107,2.75094181587,5.813304448965001,False
batik,EDP,2.0GHz,2000.0,1.5x,1.5,57,3.5711513698,3.2149497375775,3.968363636087499,False
batik,EDP,2.0GHz,2000.0,2x,2.0,76,2.6754494851999997,2.2765964568875003,3.096638457355,False
batik,EDP,2.0GHz,2000.0,2.5x,2.5,95,2.3004815361000004,2.081767180985,2.5341491302474997,False
batik,EDP,2.0GHz,2000.0,3x,3.0,114,2.2212272033,1.9137744384875,2.5065330163849997,False
batik,EDP,2.4GHz,2400.0,1x,1.0,38,6.1740225332,5.470017718779999,6.7242412209225,False
batik,EDP,2.4GHz,2400.0,1.5x,1.5,57,4.3447084541,3.352416777285,5.377380399325,False
batik,EDP,2.4GHz,2400.0,2x,2.0,76,2.639721034,2.1474496714475007,3.2313958018825,False
batik,EDP,2.4GHz,2400.0,2.5x,2.5,95,1.9411833354000003,1.7185171789775002,2.1563294608725,True
batik,EDP,2.4GHz,2400.0,3x,3.0,114,1.8403961386000005,1.6621087068924998,2.023887568235,True
batik,EDP,2.7GHz,2700.0,1x,1.0,38,6.274520991333333,6.025764434666667,6.524355471,False
batik,EDP,2.7GHz,2700.0,1.5x,1.5,57,3.7269852098,2.5601346298974996,4.898401443432501,False
batik,EDP,2.7GHz,2700.0,2x,2.0,76,2.1387219426,1.7653313090425,2.4998837459375003,True
batik,EDP,2.7GHz,2700.0,2.5x,2.5,95,1.649638909,1.4460512280225,1.8296875381174995,True
batik,EDP,2.7GHz,2700.0,3x,3.0,114,1.9163497616,1.6887077280600002,2.1180753758475,True
batik,EDP2,400MHz,400.0,1x,1.0,38,215.80199747830525,171.65579766480485,261.4775772133966,False
batik,EDP2,400MHz,400.0,1.5x,1.5,57,203.36547938451545,137.03604749007198,274.1973476543017,False
batik,EDP2,400MHz,400.0,2x,2.0,76,244.43613786260272,200.01981039507533,300.84375913662865,False
batik,EDP2,400MHz,400.0,2.5x,2.5,95,263.44639569636604,210.59981213644917,331.7915512890454,False
batik,EDP2,400MHz,400.0,3x,3.0,114,215.76203229499723,174.43210163564603,283.5392776393357,False
batik,EDP2,800MHz,800.0,1x,1.0,38,70.86567666024192,61.29438931725076,81.95373867677101,False
batik,EDP2,800MHz,800.0,1.5x,1.5,57,42.724873609096065,33.50749684002037,52.26670379087859,False
batik,EDP2,800MHz,800.0,2x,2.0,76,44.045358190041966,33.92488953190567,56.05917555055028,False
batik,EDP2,800MHz,800.0,2.5x,2.5,95,36.48851095984921,30.14650218032417,42.728933920612086,False
batik,EDP2,800MHz,800.0,3x,3.0,114,34.47667139335645,30.581375214371334,38.72946690714251,False
batik,EDP2,1.2GHz,1200.0,1x,1.0,38,39.54569758394237,35.60568068650977,43.65825124731284,False
batik,EDP2,1.2GHz,1200.0,1.5x,1.5,57,35.04996666364966,24.7508380482311,45.74995974113046,False
batik,EDP2,1.2GHz,1200.0,2x,2.0,76,17.941705211047125,14.09993259294482,21.395080434282704,False
batik,EDP2,1.2GHz,1200.0,2.5x,2.5,95,11.350232371612323,9.903478939538203,13.070266727836795,False
batik,EDP2,1.2GHz,1200.0,3x,3.0,114,14.280914567563036,12.790534595269024,15.61662284015942,False
batik,EDP2,1.6GHz,1600.0,1x,1.0,38,74.02266106058869,66.9096854750655,81.80184547365607,False
batik,EDP2,1.6GHz,1600.0,1.5x,1.5,57,50.39642225864882,36.83490822735387,65.14367664813224,False
batik,EDP2,1.6GHz,1600.0,2x,2.0,76,25.51110527705694,20.438984379080377,30.03692149199783,False
batik,EDP2,1.6GHz,1600.0,2.5x,2.5,95,28.499184811022225,22.528593788670893,35.60702261060512,False
batik,EDP2,1.6GHz,1600.0,3x,3.0,114,24.32922180132561,19.806009283395632,31.416666062544913,False
batik,EDP2,1.8GHz,1800.0,1x,1.0,38,30.354635431350196,25.739546008606965,34.34060964647474,False
batik,EDP2,1.8GHz,1800.0,1.5x,1.5,57,12.453264155266448,9.912436511797104,15.078248212246478,False
batik,EDP2,1.8GHz,1800.0,2x,2.0,76,11.643709168343843,8.382174107326612,14.722783926946882,False
batik,EDP2,1.8GHz,1800.0,2.5x,2.5,95,5.971252771353639,5.393315039026997,6.55551696833986,True
batik,EDP2,1.8GHz,1800.0,3x,3.0,114,5.856966896524308,4.927537231627529,6.894737101520563,True
batik,EDP2,2.0GHz,2000.0,1x,1.0,38,18.864365443504756,10.613494545123975,28.530139842333043,False
batik,EDP2,2.0GHz,2000.0,1.5x,1.5,57,13.61125692194488,11.44047235425473,16.146545821110198,False
batik,EDP2,2.0GHz,2000.0,2x,2.0,76,8.770928533121875,6.7769394991681855,10.772842342584326,False
batik,EDP2,2.0GHz,2000.0,2.5x,2.5,95,6.733944916810967,5.719879148366371,7.80786014226439,True
batik,EDP2,2.0GHz,2000.0,3x,3.0,114,6.444096740836765,5.197324205028715,7.622685710108256,True
batik,EDP2,2.4GHz,2400.0,1x,1.0,38,33.37392477163748,27.387755015192894,37.43624330087865,False
batik,EDP2,2.4GHz,2400.0,1.5x,1.5,57,21.128678984496027,14.61412140957908,28.37305283232601,False
batik,EDP2,2.4GHz,2400.0,2x,2.0,76,9.819639051840191,6.913362408768062,12.934924149622612,False
batik,EDP2,2.4GHz,2400.0,2.5x,2.5,95,5.900315925551366,4.932053417603967,6.880190794600819,True
batik,EDP2,2.4GHz,2400.0,3x,3.0,114,5.414050697557198,4.520970943633271,6.157540775262273,True
batik,EDP2,2.7GHz,2700.0,1x,1.0,38,36.859627577669855,34.69474690608025,39.24783060755564,False
batik,EDP2,2.7GHz,2700.0,1.5x,1.5,57,19.034168049365014,11.182087477079747,27.30578374554708,False
batik,EDP2,2.7GHz,2700.0,2x,2.0,76,7.698407926974696,5.632867876906792,9.591066546939764,True
batik,EDP2,2.7GHz,2700.0,2.5x,2.5,95,5.0438322771049915,4.168754432825025,5.92355881182004,True
batik,EDP2,2.7GHz,2700.0,3x,3.0,114,6.322245158226712,5.354305391380028,7.3512287722720115,True
biojava,Energy,400MHz,400.0,1x,1.0,7,32.161792,31.867244127500005,32.49136855,False
biojava,Energy,400MHz,400.0,2x,2.0,14,4.2420042,3.7952010575,4.826335137499998,False
biojava,Energy,400MHz,400.0,3x,3.0,21,2.3682678000000004,2.076611035,2.6670808724999997,False
biojava,Energy,400MHz,400.0,4x,4.0,28,2.287439,1.8848964925,2.8107999475,False
biojava,Energy,400MHz,400.0,5x,5.0,35,2.3821226999999996,1.9338792475,2.9902479975,False
biojava,Energy,400MHz,400.0,6x,6.0,42,2.8086366000000003,2.4272399100000004,3.2915860275,False
biojava,Energy,800MHz,800.0,1x,1.0,7,19.5940979,19.30680972,19.971766485,False
biojava,Energy,800MHz,800.0,2x,2.0,14,2.3097168,2.1211868125,2.5889967475,False
biojava,Energy,800MHz,800.0,3x,3.0,21,1.366394,1.219943305,1.5170670025,False
biojava,Energy,800MHz,800.0,4x,4.0,28,1.3576723000000002,1.1539616,1.58939882,False
biojava,Energy,800MHz,800.0,5x,5.0,35,1.9845152999999995,1.6515440250000004,2.2933012774999995,False
biojava,Energy,800MHz,800.0,6x,6.0,42,1.7623658,1.5262180850000002,2.0129744974999997,False
biojava,Energy,1.2GHz,1200.0,1x,1.0,7,15.710162400000002,15.575742260000002,15.850192602499998,False
biojava,Energy,1.2GHz,1200.0,2x,2.0,14,1.8255983,1.7085104775000002,1.952604805,False
biojava,Energy,1.2GHz,1200.0,3x,3.0,21,1.0987121,0.91720971,1.297508955,False
biojava,Energy,1.2GHz,1200.0,4x,4.0,28,1.0651612999999998,0.8907762225000001,1.27235314,False
biojava,Energy,1.2GHz,1200.0,5x,5.0,35,1.4385376,1.2982620349999998,1.6037477575,False
biojava,Energy,1.2GHz,1200.0,6x,6.0,42,1.5827575,1.4080260475000002,1.763079905,False
biojava,Energy,1.6GHz,1600.0,1x,1.0,7,27.156622400000003,26.9718602325,27.317921952499997,False
biojava,Energy,1.6GHz,1600.0,2x,2.0,14,3.5638245,3.4383926249999996,3.700047175,False
biojava,Energy,1.6GHz,1600.0,3x,3.0,21,2.506769,2.2945570675,2.732439495,False
biojava,Energy,1.6GHz,1600.0,4x,4.0,28,2.4308349,2.264105415,2.5901737225000003,False
biojava,Energy,1.6GHz,1600.0,5x,5.0,35,2.0864746,1.90732114,2.2614614924999996,False
biojava,Energy,1.6GHz,1600.0,6x,6.0,42,2.2371764,2.0448134275000003,2.4406495075000003,False
biojava,Energy,1.8GHz,1800.0,1x,1.0,7,14.403692700000002,14.237989729999995,14.5714270675,False
biojava,Energy,1.8GHz,1800.0,2x,2.0,14,1.7465757,1.599903865,1.921525905,False
biojava,Energy,1.8GHz,1800.0,3x,3.0,21,0.8352845,0.7993852224999999,0.8820526524999999,True
biojava,Energy,1.8GHz,1800.0,4x,4.0,28,0.9823547,0.8337173225000001,1.13454878,False
biojava,Energy,1.8GHz,1800.0,5x,5.0,35,1.5769349,1.4059084000000004,1.766517225,False
biojava,Energy,1.8GHz,1800.0,6x,6.0,42,1.4033265,1.2463182625,1.597605825,False
biojava,Energy,2.0GHz,2000.0,1x,1.0,7,14.861737,14.680833825,15.025569092500003,False
biojava,Energy,2.0GHz,2000.0,2x,2.0,14,1.7772947,1.623596235,1.9392428125,False
biojava,Energy,2.0GHz,2000.0,3x,3.0,21,0.9023195,0.8104090375000003,1.0193072375,False
biojava,Energy,2.0GHz,2000.0,4x,4.0,28,0.784314,0.766435175,0.8007510125000001,True
biojava,Energy,2.0GHz,2000.0,5x,5.0,35,1.3210875999999998,1.1677680975000002,1.49550368,False
biojava,Energy,2.0GHz,2000.0,6x,6.0,42,1.315149,1.1943303374999998,1.478519725,False
biojava,Energy,2.4GHz,2400.0,1x,1.0,7,16.422723400000002,16.2754264525,16.546161937499996,False
biojava,Energy,2.4GHz,2400.0,2x,2.0,14,2.1699401000000003,2.0117610900000003,2.32782237,False
biojava,Energy,2.4GHz,2400.0,3x,3.0,21,1.003015,0.8975844949999999,1.1175089175,False
biojava,Energy,2.4GHz,2400.0,4x,4.0,28,1.0865478999999998,0.9167014325,1.268546015,False
biojava,Energy,2.4GHz,2400.0,5x,5.0,35,1.5411131,1.3127544850000004,1.7893569824999995,False
biojava,Energy,2.4GHz,2400.0,6x,6.0,42,1.4427856999999995,1.2747193474999998,1.619748105,False
biojava,Energy,2.7GHz,2700.0,1x,1.0,7,17.6540282,17.41623236,17.939993689999998,False
biojava,Energy,2.7GHz,2700.0,2x,2.0,14,2.1807311,2.0590734399999997,2.30269731,False
biojava,Energy,2.7GHz,2700.0,3x,3.0,21,1.1769715,1.0138382425,1.38959044,False
biojava,Energy,2.7GHz,2700.0,4x,4.0,28,1.0414673,0.9436838900000002,1.1558176175,False
biojava,Energy,2.7GHz,2700.0,5x,5.0,35,1.6946412000000002,1.2405727825,2.284508315,False
biojava,Energy,2.7GHz,2700.0,6x,6.0,42,1.7907351000000002,1.551849515,2.0257561475000005,False
biojava,Time,400MHz,400.0,1x,1.0,7,15832.2,15671.2875,16018.61,False
biojava,Time,400MHz,400.0,2x,2.0,14,2160.7,1982.27,2383.18,False
biojava,Time,400MHz,400.0,3x,3.0,21,1238.3,1086.3975,1404.2074999999998,False
biojava,Time,400MHz,400.0,4x,4.0,28,1196.3,988.995,1452.2675,False
biojava,Time,400MHz,400.0,5x,5.0,35,1210.9,1007.5,1443.3249999999998,False
biojava,Time,400MHz,400.0,6x,6.0,42,1197.1,1025.595,1418.7925,False
biojava,Time,800MHz,800.0,1x,1.0,7,8463.2,8362.4825,8587.9075,False
biojava,Time,800MHz,800.0,2x,2.0,14,1061.5,977.3975,1200.7075,False
biojava,Time,800MHz,800.0,3x,3.0,21,621.9,556.4300000000001,689.02,False
biojava,Time,800MHz,800.0,4x,4.0,28,620.9,530.1975,741.3,False
biojava,Time,800MHz,800.0,5x,5.0,35,693.8,568.3825,827.7175,False
biojava,Time,800MHz,800.0,6x,6.0,42,611.3,520.195,710.0425,False
biojava,Time,1.2GHz,1200.0,1x,1.0,7,5806.7,5755.7875,5862.902499999999,False
biojava,Time,1.2GHz,1200.0,2x,2.0,14,708.3,668.6975,756.8025,False
biojava,Time,1.2GHz,1200.0,3x,3.0,21,421.3,361.5975,504.815,False
biojava,Time,1.2GHz,1200.0,4x,4.0,28,409.8,338.4975,486.405,False
biojava,Time,1.2GHz,1200.0,5x,5.0,35,385.4,339.5975,452.5,False
biojava,Time,1.2GHz,1200.0,6x,6.0,42,432.3,374.89,495.62,False
biojava,Time,1.6GHz,1600.0,1x,1.0,7,8449.6,8397.39,8508.005,False
biojava,Time,1.6GHz,1600.0,2x,2.0,14,904.0,869.895,942.4025,False
biojava,Time,1.6GHz,1600.0,3x,3.0,21,626.4,579.5,673.7774999999999,False
biojava,Time,1.6GHz,1600.0,4x,4.0,28,651.9,607.095,692.2,False
biojava,Time,1.6GHz,1600.0,5x,5.0,35,549.2,502.6925,601.805,False
biojava,Time,1.6GHz,1600.0,6x,6.0,42,601.6,547.255,657.0074999999999,False
biojava,Time,1.8GHz,1800.0,1x,1.0,7,4100.0,4061.195,4137.0225,False
biojava,Time,1.8GHz,1800.0,2x,2.0,14,525.6,487.0,573.805,False
biojava,Time,1.8GHz,1800.0,3x,3.0,21,242.5,232.4,256.5,False
biojava,Time,1.8GHz,1800.0,4x,4.0,28,290.1,249.9925,332.705,False
biojava,Time,1.8GHz,1800.0,5x,5.0,35,313.5,269.58750000000003,358.905,False
biojava,Time,1.8GHz,1800.0,6x,6.0,42,269.1,231.5,316.0025,False
biojava,Time,2.0GHz,2000.0,1x,1.0,7,3804.4,3766.4,3842.51,False
biojava,Time,2.0GHz,2000.0,2x,2.0,14,478.4,432.895,519.3,False
biojava,Time,2.0GHz,2000.0,3x,3.0,21,236.9,212.9,267.6075,False
biojava,Time,2.0GHz,2000.0,4x,4.0,28,204.0,199.8975,208.2025,False
biojava,Time,2.0GHz,2000.0,5x,5.0,35,233.7,203.5975,271.0125,False
biojava,Time,2.0GHz,2000.0,6x,6.0,42,231.7,205.9975,266.4025,False
biojava,Time,2.4GHz,2400.0,1x,1.0,7,3331.5,3302.995,3357.905,False
biojava,Time,2.4GHz,2400.0,2x,2.0,14,456.5,421.8975,487.71,False
biojava,Time,2.4GHz,2400.0,3x,3.0,21,206.2,185.2925,231.5025,True
biojava,Time,2.4GHz,2400.0,4x,4.0,28,222.4,187.085,259.4025,True
biojava,Time,2.4GHz,2400.0,5x,5.0,35,229.4,194.7975,265.7025,True
biojava,Time,2.4GHz,2400.0,6x,6.0,42,212.9,184.5925,243.3025,True
biojava,Time,2.7GHz,2700.0,1x,1.0,7,3028.0,2983.6924999999997,3072.105,False
biojava,Time,2.7GHz,2700.0,2x,2.0,14,383.4,357.1925,411.8075,False
biojava,Time,2.7GHz,2700.0,3x,3.0,21,198.9,170.7975,228.7,True
biojava,Time,2.7GHz,2700.0,4x,4.0,28,177.0,158.3975,197.0025,True
biojava,Time,2.7GHz,2700.0,5x,5.0,35,200.7,158.395,255.71,True
biojava,Time,2.7GHz,2700.0,6x,6.0,42,229.0,198.0925,258.605,False
biojava,EDP,400MHz,400.0,1x,1.0,7,509.3405164281,499.72545103826747,521.41508393918,False
biojava,EDP,400MHz,400.0,2x,2.0,14,9.44558906,7.622269956097501,12.2082255845175,False
biojava,EDP,400MHz,400.0,3x,3.0,21,3.0490099715,2.3253195457200007,3.8487771739049994,False
biojava,EDP,400MHz,400.0,4x,4.0,28,3.0431951894,1.8677150634025,4.5925147854725,False
biojava,EDP,400MHz,400.0,5x,5.0,35,3.1821280199,2.0815475133275028,4.64311746217,False
biojava,EDP,400MHz,400.0,6x,6.0,42,3.5901855949000003,2.4465875928850003,4.911860429337501,False
biojava,EDP,800MHz,800.0,1x,1.0,7,165.9271802472,161.6478593445275,171.50135796149502,False
biojava,EDP,800MHz,800.0,2x,2.0,14,2.5242159041999996,2.072096618995,3.202553548805,False
biojava,EDP,800MHz,800.0,3x,3.0,21,0.8774059958999999,0.6807095489100001,1.0691469797625,False
biojava,EDP,800MHz,800.0,4x,4.0,28,0.9047946975000002,0.6228846094550001,1.2678988314225,False
biojava,EDP,800MHz,800.0,5x,5.0,35,1.4855137755,1.0142483212025002,1.98895617221,False
biojava,EDP,800MHz,800.0,6x,6.0,42,1.147183154,0.8050409847125001,1.5687150213524998,False
biojava,EDP,1.2GHz,1200.0,1x,1.0,7,91.2453172817,89.598769678575,93.0758550549775,False
biojava,EDP,1.2GHz,1200.0,2x,2.0,14,1.3067822803999998,1.1500341132025,1.5019321808175,False
biojava,EDP,1.2GHz,1200.0,3x,3.0,21,0.4989407999,0.315595886285,0.682623088365,False
biojava,EDP,1.2GHz,1200.0,4x,4.0,28,0.4728674574000001,0.31216827229,0.6718259508250001,False
biojava,EDP,1.2GHz,1200.0,5x,5.0,35,0.5773461222,0.4426440482249999,0.7559078752399999,False
biojava,EDP,1.2GHz,1200.0,6x,6.0,42,0.7125773053,0.5446305542675001,0.911999849295,False
biojava,EDP,1.6GHz,1600.0,1x,1.0,7,229.48748722680003,226.2729852201075,232.31348254753996,False
biojava,EDP,1.6GHz,1600.0,2x,2.0,14,3.2335267924,2.9979732075699994,3.5181178449249995,False
biojava,EDP,1.6GHz,1600.0,3x,3.0,21,1.5990751473,1.3281345310575,1.8542306859649995,False
biojava,EDP,1.6GHz,1600.0,4x,4.0,28,1.6030450615,1.3937461166974998,1.8052449909575,False
biojava,EDP,1.6GHz,1600.0,5x,5.0,35,1.1686712805,0.9824244656625,1.4081921542774998,False
biojava,EDP,1.6GHz,1600.0,6x,6.0,42,1.3741751457,1.1441811215950002,1.625399423005,False
biojava,EDP,1.8GHz,1800.0,1x,1.0,7,59.067826036300005,57.93378767573,60.234741112772504,False
biojava,EDP,1.8GHz,1800.0,2x,2.0,14,0.9361622481,0.7778165692875,1.10735310765,False
biojava,EDP,1.8GHz,1800.0,3x,3.0,21,0.2038249017,0.1863467225225,0.2285043181675,False
biojava,EDP,1.8GHz,1800.0,4x,4.0,28,0.3021138926,0.2165581894025,0.3949199269924999,False
biojava,EDP,1.8GHz,1800.0,5x,5.0,35,0.5168253787,0.396007003615,0.6465811167525,False
biojava,EDP,1.8GHz,1800.0,6x,6.0,42,0.3965755082,0.28853475058,0.5226823787975,False
biojava,EDP,2.0GHz,2000.0,1x,1.0,7,56.5578805076,55.3612609920975,57.790179097499994,False
biojava,EDP,2.0GHz,2000.0,2x,2.0,14,0.8688812175,0.7063483649625001,1.0366330661325,False
biojava,EDP,2.0GHz,2000.0,3x,3.0,21,0.2215443579999999,0.1733801160075,0.2924150123474999,False
biojava,EDP,2.0GHz,2000.0,4x,4.0,28,0.1601760024,0.1536506621249999,0.1664889890924999,True
biojava,EDP,2.0GHz,2000.0,5x,5.0,35,0.3233968942999999,0.2391296341625,0.4232769743374999,False
biojava,EDP,2.0GHz,2000.0,6x,6.0,42,0.3167607709999999,0.2425118261175,0.4202768375649999,False
biojava,EDP,2.4GHz,2400.0,1x,1.0,7,54.7215307646,53.8134948123,55.57487607751999,False
biojava,EDP,2.4GHz,2400.0,2x,2.0,14,1.0054550906,0.8568114169874999,1.1551900757899998,False
biojava,EDP,2.4GHz,2400.0,3x,3.0,21,0.2136198448,0.167050773705,0.2714875550099999,False
biojava,EDP,2.4GHz,2400.0,4x,4.0,28,0.2593031856,0.178735201525,0.35137093119,False
biojava,EDP,2.4GHz,2400.0,5x,5.0,35,0.3768402361,0.2654563506775,0.5078324152774999,False
biojava,EDP,2.4GHz,2400.0,6x,6.0,42,0.3204829667,0.24643176338,0.4131767033175,False
biojava,EDP,2.7GHz,2700.0,1x,1.0,7,53.487261513,52.028027479814995,55.16581933951,False
biojava,EDP,2.7GHz,2700.0,2x,2.0,14,0.8445545251000001,0.7425349501575002,0.9553772935575,False
biojava,EDP,2.7GHz,2700.0,3x,3.0,21,0.2474833504999999,0.176913190575,0.3264310382875,False
biojava,EDP,2.7GHz,2700.0,4x,4.0,28,0.1897281032,0.1501002385349999,0.2392513774675,True
biojava,EDP,2.7GHz,2700.0,5x,5.0,35,0.4138220641,0.200492797635,0.7230310266375,False
biojava,EDP,2.7GHz,2700.0,6x,6.0,42,0.428098866,0.32451072295,0.5286862004174999,False
biojava,EDP2,400MHz,400.0,1x,1.0,7,16390.726788114924,15912.045882897271,16958.179170846448,False
biojava,EDP2,400MHz,400.0,2x,2.0,14,43.157753884437895,29.28252852280496,63.077718102854625,False
biojava,EDP2,400MHz,400.0,3x,3.0,21,7.809877241466033,5.025277717602632,11.159423356063987,False
biojava,EDP2,400MHz,400.0,4x,4.0,28,8.74051285372817,3.512801081869527,16.676727497230797,False
biojava,EDP2,400MHz,400.0,5x,5.0,35,9.481791728619008,4.3067394075536605,17.122349298592738,False
biojava,EDP2,400MHz,400.0,6x,6.0,42,11.471329688266078,5.549919217145862,17.946420573994057,False
biojava,EDP2,800MHz,800.0,1x,1.0,7,3255.8290877593745,3125.101253584296,3432.2336527764583,False
biojava,EDP2,800MHz,800.0,2x,2.0,14,6.225903847248134,4.42293251304762,9.200925680712402,False
biojava,EDP2,800MHz,800.0,3x,3.0,21,1.277326316560491,0.8656980643766391,1.7054383056762756,False
biojava,EDP2,800MHz,800.0,4x,4.0,28,1.4219018343429632,0.7371440313325333,2.342717792018713,False
biojava,EDP2,800MHz,800.0,5x,5.0,35,3.3695457389017895,1.9711625378102868,4.943824406087253,False
biojava,EDP2,800MHz,800.0,6x,6.0,42,2.279102093736721,1.2678561089399754,3.389989130193598,False
biojava,EDP2,1.2GHz,1200.0,1x,1.0,7,1434.1394197467887,1396.832053962729,1474.685697000588,False
biojava,EDP2,1.2GHz,1200.0,2x,2.0,14,2.4390006928417627,1.967883823751871,2.9371348941941378,False
biojava,EDP2,1.2GHz,1200.0,3x,3.0,21,0.6373201588320212,0.3602370262001413,1.0162024934195202,False
biojava,EDP2,1.2GHz,1200.0,4x,4.0,28,0.5926721525918508,0.2916790761413821,0.9810794071283762,False
biojava,EDP2,1.2GHz,1200.0,5x,5.0,35,0.8980786533992997,0.57428222878893,1.3735664115542991,False
biojava,EDP2,1.2GHz,1200.0,6x,6.0,42,1.2141584365236595,0.7857602427628806,1.724523964362796,False
biojava,EDP2,1.6GHz,1600.0,1x,1.0,7,6233.46484617194,6112.331938253552,6356.117814114877,False
biojava,EDP2,1.6GHz,1600.0,2x,2.0,14,11.608876911554235,10.360903880936846,12.94004187854748,False
biojava,EDP2,1.6GHz,1600.0,3x,3.0,21,4.164327681928883,3.1128001871126134,5.219206718032244,False
biojava,EDP2,1.6GHz,1600.0,4x,4.0,28,3.9822931773295176,3.1942944511708875,4.7072255629162925,False
biojava,EDP2,1.6GHz,1600.0,5x,5.0,35,2.535816420625441,1.8870631256147543,3.2542936755550023,False
biojava,EDP2,1.6GHz,1600.0,6x,6.0,42,3.1976236762760477,2.424731919478788,4.040652162942159,False
biojava,EDP2,1.8GHz,1800.0,1x,1.0,7,851.291536230553,825.8070379392942,876.4993354080267,False
biojava,EDP2,1.8GHz,1800.0,2x,2.0,14,1.7064214948562388,1.2748748775845775,2.24415935146796,False
biojava,EDP2,1.8GHz,1800.0,3x,3.0,21,0.172628280055321,0.149644526238459,0.2083334755754222,False
biojava,EDP2,1.8GHz,1800.0,4x,4.0,28,0.3315328942150748,0.1983829513791469,0.4791368337569494,False
biojava,EDP2,1.8GHz,1800.0,5x,5.0,35,0.879578936946541,0.5699470472374325,1.1628289514103185,False
biojava,EDP2,1.8GHz,1800.0,6x,6.0,42,0.6103081450469268,0.3662422874083256,0.9006042283319832,False
biojava,EDP2,2.0GHz,2000.0,1x,1.0,7,841.1244730808825,813.0869037054564,868.3742220029295,False
biojava,EDP2,2.0GHz,2000.0,2x,2.0,14,1.611706135576307,1.1953109823019876,2.0500656844669134,False
biojava,EDP2,2.0GHz,2000.0,3x,3.0,21,0.2158318266007401,0.1401662326594107,0.3169385688564931,False
biojava,EDP2,2.0GHz,2000.0,4x,4.0,28,0.1259194379422602,0.1181616615129935,0.1333064670600716,True
biojava,EDP2,2.0GHz,2000.0,5x,5.0,35,0.4677168859859136,0.285649937386491,0.6985316903857501,False
biojava,EDP2,2.0GHz,2000.0,6x,6.0,42,0.4498993616758154,0.2968827599595711,0.6880415957701114,False
biojava,EDP2,2.4GHz,2400.0,1x,1.0,7,898.9989360824454,876.5679369554423,921.1310471144922,False
biojava,EDP2,2.4GHz,2400.0,2x,2.0,14,2.2452017549458336,1.7731517542300252,2.7284212402289696,False
biojava,EDP2,2.4GHz,2400.0,3x,3.0,21,0.228913238645015,0.1568218875777368,0.3203419508675176,False
biojava,EDP2,2.4GHz,2400.0,4x,4.0,28,0.322471393178229,0.1832812540532881,0.4823541756265456,False
biojava,EDP2,2.4GHz,2400.0,5x,5.0,35,0.6572825765846312,0.3790496180751142,0.9658252543795366,False
biojava,EDP2,2.4GHz,2400.0,6x,6.0,42,0.4995625005873785,0.323564374677775,0.6847297273461204,False
biojava,EDP2,2.7GHz,2700.0,1x,1.0,7,945.389169713984,904.0504016950246,989.08546914522,False
biojava,EDP2,2.7GHz,2700.0,2x,2.0,14,1.8776694985903095,1.5306426589082949,2.2369240372568826,False
biojava,EDP2,2.7GHz,2700.0,3x,3.0,21,0.3275238043555897,0.1906230515523828,0.5088444771191615,False
biojava,EDP2,2.7GHz,2700.0,4x,4.0,28,0.2094222524335058,0.1451547944098631,0.2893918960970589,False
biojava,EDP2,2.7GHz,2700.0,5x,5.0,35,1.105986797937393,0.2466252167745343,2.47742139878252,False
biojava,EDP2,2.7GHz,2700.0,6x,6.0,42,0.8303325829593184,0.5567094674711114,1.1573113793239391,False
fop,Energy,400MHz,400.0,1x,1.0,18,2.3936645,2.2980210275,2.52173944,False
fop,Energy,400MHz,400.0,1.5x,1.5,27,1.7443543,1.6607374075,1.8139461525,False
fop,Energy,400MHz,400.0,2x,2.0,36,1.7535155,1.6911846600000002,1.806636075,False
fop,Energy,400MHz,400.0,2.5x,2.5,45,1.7510438000000002,1.694652525,1.8058470074999995,False
