Benchmark,Objective,CPU Frequency (MHz),Frequency (MHz),Heap Label,Heap Multiplier Value,Heap Size MB,Mean,CI Low,CI High,Tied With Lowest Mean CI
biojava,EDP,1.6GHz,1600.0,6x,6.0,42,0.2008669601,0.1431730738475,0.2853212237274999,False
biojava,EDP,2.0GHz,2000.0,1x,1.0,7,10.0498865045,9.8358382943525,10.294425178077502,False
biojava,EDP,2.0GHz,2000.0,2x,2.0,14,0.1740959092,0.13105227873,0.23398182214,False
biojava,EDP,2.0GHz,2000.0,3x,3.0,21,0.2083696745,0.13538400217,0.2852103046174998,False
biojava,EDP,2.0GHz,2000.0,4x,4.0,28,0.1271166905,0.1122897457099999,0.1475479897324999,True
biojava,EDP,2.0GHz,2000.0,5x,5.0,35,0.15137981,0.1134206749574999,0.2016412765449999,True
biojava,EDP,2.0GHz,2000.0,6x,6.0,42,0.139779734,0.1133991405325,0.1667670460099999,True
biojava,EDP,2.4GHz,2400.0,1x,1.0,7,7.838691321800001,7.765475212137499,7.933938319264999,False
biojava,EDP,2.4GHz,2400.0,2x,2.0,14,0.155456928,0.1236000371399999,0.19834290799,True
biojava,EDP,2.4GHz,2400.0,3x,3.0,21,0.1407146427,0.1214915303,0.15984622957,True
biojava,EDP,2.4GHz,2400.0,4x,4.0,28,0.1131321023,0.1032511968149999,0.12840972195,True
biojava,EDP,2.4GHz,2400.0,5x,5.0,35,0.1714902532999999,0.135273366175,0.2113062462924999,False
biojava,EDP,2.4GHz,2400.0,6x,6.0,42,0.1671609568,0.1236678197025,0.220912879105,True
biojava,EDP,2.7GHz,2700.0,1x,1.0,7,7.8149140927,7.5829069924925,8.1018249324025,False
biojava,EDP,2.7GHz,2700.0,2x,2.0,14,0.1402518015,0.106407724055,0.18652162446,True
biojava,EDP,2.7GHz,2700.0,3x,3.0,21,0.1753514243,0.14659710934,0.2104881035725,False
biojava,EDP,2.7GHz,2700.0,4x,4.0,28,0.1475289495,0.1186824539275,0.1834566899424999,True
biojava,EDP,2.7GHz,2700.0,5x,5.0,35,0.1186561524999999,0.099402373255,0.13844852151,True
biojava,EDP,2.7GHz,2700.0,6x,6.0,42,0.1404320531,0.1024275769425,0.19093517141,True
biojava,EDP2,400MHz,400.0,1x,1.0,7,1895.3446670396413,1539.6277176069484,2494.7884789689856,False
biojava,EDP2,400MHz,400.0,2x,2.0,14,7.111000290529526,4.415011992754438,10.96702975503653,False
biojava,EDP2,400MHz,400.0,3x,3.0,21,6.468682587510905,4.1904124202364565,8.905463668052505,False
biojava,EDP2,400MHz,400.0,4x,4.0,28,5.191373775850322,2.8871679667797743,8.38462592686917,False
biojava,EDP2,400MHz,400.0,5x,5.0,35,3.739876883490518,2.645046024214028,5.284861546487817,False
biojava,EDP2,400MHz,400.0,6x,6.0,42,3.4543857831739566,2.5207875086530187,5.0107174778545165,False
biojava,EDP2,800MHz,800.0,1x,1.0,7,278.5321958896508,271.4853827431958,286.3513599592784,False
biojava,EDP2,800MHz,800.0,2x,2.0,14,0.7825009608035728,0.4912893819836649,1.146966657820049,False
biojava,EDP2,800MHz,800.0,3x,3.0,21,0.5751109807848747,0.4441076953871267,0.7219232551902921,False
biojava,EDP2,800MHz,800.0,4x,4.0,28,0.9455287390120704,0.6029630129634501,1.3479383241563327,False
biojava,EDP2,800MHz,800.0,5x,5.0,35,0.6025183684564175,0.4069973427485399,0.8715277205153584,False
biojava,EDP2,800MHz,800.0,6x,6.0,42,0.7172189546908181,0.4770585352330055,1.0366350285425925,False
biojava,EDP2,1.2GHz,1200.0,1x,1.0,7,120.31760043942543,116.89958859823749,124.065618314603,False
biojava,EDP2,1.2GHz,1200.0,2x,2.0,14,0.2974338016763903,0.1793687129058873,0.4665967072386761,False
biojava,EDP2,1.2GHz,1200.0,3x,3.0,21,0.3015379840226525,0.2065607400124212,0.4445208893521087,False
biojava,EDP2,1.2GHz,1200.0,4x,4.0,28,0.3425243546771433,0.2023069836430496,0.5415086666034944,False
biojava,EDP2,1.2GHz,1200.0,5x,5.0,35,0.3460815043942586,0.2237034813015387,0.4787933885014325,False
biojava,EDP2,1.2GHz,1200.0,6x,6.0,42,0.4355867298717499,0.2265795317585331,0.7953912106222629,False
biojava,EDP2,1.6GHz,1600.0,1x,1.0,7,73.73481838522642,71.75725204763981,75.77679032633478,False
biojava,EDP2,1.6GHz,1600.0,2x,2.0,14,0.2078256554255727,0.1337885194097121,0.3114646370949017,False
biojava,EDP2,1.6GHz,1600.0,3x,3.0,21,0.1572973836513991,0.1113250259443371,0.2101509496595915,False
biojava,EDP2,1.6GHz,1600.0,4x,4.0,28,0.2295688692367132,0.1157233538950403,0.3844679427444522,False
biojava,EDP2,1.6GHz,1600.0,5x,5.0,35,0.1807935637008034,0.1037734855624913,0.2725341574337344,True
biojava,EDP2,1.6GHz,1600.0,6x,6.0,42,0.1777540013876695,0.0966019135914555,0.318367473140626,True
biojava,EDP2,2.0GHz,2000.0,1x,1.0,7,65.13018620595763,63.14632472787121,67.45980011064809,False
biojava,EDP2,2.0GHz,2000.0,2x,2.0,14,0.1565805485094952,0.0930000416861014,0.2560586619512861,True
biojava,EDP2,2.0GHz,2000.0,3x,3.0,21,0.2108345995773937,0.0979834130068204,0.3329980524024148,True
biojava,EDP2,2.0GHz,2000.0,4x,4.0,28,0.0912445537355959,0.074905499780434,0.1163927984892727,True
biojava,EDP2,2.0GHz,2000.0,5x,5.0,35,0.1254602996695682,0.0755148211676928,0.198298492196712,True
biojava,EDP2,2.0GHz,2000.0,6x,6.0,42,0.1072919710984698,0.0801111724830447,0.1372694604413501,True
biojava,EDP2,2.4GHz,2400.0,1x,1.0,7,48.697312490706864,47.96318416090877,49.60958764882139,False
biojava,EDP2,2.4GHz,2400.0,2x,2.0,14,0.1439777556871692,0.0977830922102765,0.2062086511972055,True
biojava,EDP2,2.4GHz,2400.0,3x,3.0,21,0.1199890130147655,0.0952430140258595,0.1452602566498106,True
biojava,EDP2,2.4GHz,2400.0,4x,4.0,28,0.0864847749935663,0.0743383339689598,0.1054835671844404,True
biojava,EDP2,2.4GHz,2400.0,5x,5.0,35,0.165407009181239,0.1134669990702693,0.226794078321005,False
biojava,EDP2,2.4GHz,2400.0,6x,6.0,42,0.1637511502946976,0.0982180482800977,0.2430370074408576,True
biojava,EDP2,2.7GHz,2700.0,1x,1.0,7,52.79658086278316,50.053147509692664,55.876075338126846,False
biojava,EDP2,2.7GHz,2700.0,2x,2.0,14,0.1383157505983883,0.0791605382747691,0.2098636671654188,True
biojava,EDP2,2.7GHz,2700.0,3x,3.0,21,0.1855474673021677,0.1366922531946113,0.2410122183187283,False
biojava,EDP2,2.7GHz,2700.0,4x,4.0,28,0.1463397109015042,0.1019536349385915,0.1970579425038611,True
biojava,EDP2,2.7GHz,2700.0,5x,5.0,35,0.1029270180672055,0.0802217214432847,0.1280847680103828,True
biojava,EDP2,2.7GHz,2700.0,6x,6.0,42,0.1405886475302427,0.0817642563743653,0.2325336241183239,True
fop,Energy,400MHz,400.0,1x,1.0,9,9.0147582,8.76035982,9.220693292499998,False
fop,Energy,400MHz,400.0,2x,2.0,18,1.5584595,1.4319577925,1.6674476799999998,False
fop,Energy,400MHz,400.0,3x,3.0,27,1.6323547,1.542467215,1.7059871975,False
fop,Energy,400MHz,400.0,4x,4.0,36,1.5568911,1.5169396325000002,1.5985255025000005,False
fop,Energy,400MHz,400.0,5x,5.0,45,1.5041074,1.4027951424999998,1.5845062575,False
fop,Energy,400MHz,400.0,6x,6.0,54,1.5978635999999995,1.5687681950000003,1.6260569774999998,False
fop,Energy,800MHz,800.0,1x,1.0,9,5.5131651,5.414955015,5.6101524975,False
fop,Energy,800MHz,800.0,2x,2.0,18,1.0490355999999998,0.98479279,1.1466789875,False
fop,Energy,800MHz,800.0,3x,3.0,27,0.9956663,0.962136645,1.026973185,False
fop,Energy,800MHz,800.0,4x,4.0,36,0.9375917,0.906311305,0.96545358,False
fop,Energy,800MHz,800.0,5x,5.0,45,0.9758178,0.9151629025,1.047372295,False
fop,Energy,800MHz,800.0,6x,6.0,54,0.9612732000000002,0.9288686799999998,0.9875190100000002,False
fop,Energy,1.2GHz,1200.0,1x,1.0,9,4.5077087,4.3867284600000005,4.6486514350000006,False
fop,Energy,1.2GHz,1200.0,2x,2.0,18,0.7991697999999999,0.76930276,0.83064332,False
fop,Energy,1.2GHz,1200.0,3x,3.0,27,0.8606016000000001,0.7947680399999999,0.94208894,False
fop,Energy,1.2GHz,1200.0,4x,4.0,36,0.8160218,0.7510934125000001,0.8858052875000002,False
fop,Energy,1.2GHz,1200.0,5x,5.0,45,0.8197995999999999,0.7669971925000001,0.8913787074999999,False
fop,Energy,1.2GHz,1200.0,6x,6.0,54,0.8072328000000001,0.7634660675,0.8574349699999998,False
fop,Energy,1.6GHz,1600.0,1x,1.0,9,3.985412699999999,3.8189331375,4.1644167525,False
fop,Energy,1.6GHz,1600.0,2x,2.0,18,0.8051151000000001,0.7196904875000002,0.9004138899999999,False
fop,Energy,1.6GHz,1600.0,3x,3.0,27,0.7364685,0.6797095625,0.796130865,True
fop,Energy,1.6GHz,1600.0,4x,4.0,36,0.6818298,0.6494913674999999,0.7123047575000001,True
fop,Energy,1.6GHz,1600.0,5x,5.0,45,0.7266787,0.6790187974999999,0.7918285124999999,True
fop,Energy,1.6GHz,1600.0,6x,6.0,54,0.7319702,0.6867286149999999,0.7825870175,True
fop,Energy,2.0GHz,2000.0,1x,1.0,9,4.1477357,3.9886302925,4.3054383000000005,False
fop,Energy,2.0GHz,2000.0,2x,2.0,18,0.7366152,0.7016212325000002,0.7756168225,True
fop,Energy,2.0GHz,2000.0,3x,3.0,27,0.7640686999999999,0.7213135000000002,0.812165375,False
fop,Energy,2.0GHz,2000.0,4x,4.0,36,0.7568300000000001,0.7141783399999999,0.8095514550000003,False
fop,Energy,2.0GHz,2000.0,5x,5.0,45,0.7482301,0.71817085,0.788492355,False
fop,Energy,2.0GHz,2000.0,6x,6.0,54,0.6825378,0.6438177600000001,0.721285035,True
fop,Energy,2.4GHz,2400.0,1x,1.0,9,4.2700502,4.15401701,4.402101495,False
fop,Energy,2.4GHz,2400.0,2x,2.0,18,0.8673585000000001,0.81202283,0.9369704175,False
fop,Energy,2.4GHz,2400.0,3x,3.0,27,0.8880189999999999,0.7855558149999999,0.997477385,False
fop,Energy,2.4GHz,2400.0,4x,4.0,36,0.8140444,0.7714330099999999,0.8660748650000001,False
fop,Energy,2.4GHz,2400.0,5x,5.0,45,0.7840576,0.7585370200000001,0.8107505975,False
fop,Energy,2.4GHz,2400.0,6x,6.0,54,0.7872983,0.7251119375,0.86372469,False
fop,Energy,2.7GHz,2700.0,1x,1.0,9,4.6264708,4.519624105,4.727662017499999,False
fop,Energy,2.7GHz,2700.0,2x,2.0,18,0.9996828,0.9105773900000002,1.1084852200000004,False
fop,Energy,2.7GHz,2700.0,3x,3.0,27,0.9996032,0.9112259875,1.0788758575000004,False
fop,Energy,2.7GHz,2700.0,4x,4.0,36,0.8985353,0.8279698499999998,0.985082445,False
fop,Energy,2.7GHz,2700.0,5x,5.0,45,0.9093933,0.8351913725,0.9942188375,False
fop,Energy,2.7GHz,2700.0,6x,6.0,54,0.9876161,0.8695145049999998,1.1046844999999998,False
fop,Time,400MHz,400.0,1x,1.0,9,5099.5,4949.5675,5229.825000000001,False
fop,Time,400MHz,400.0,2x,2.0,18,877.7,818.8975,933.2175,False
fop,Time,400MHz,400.0,3x,3.0,27,921.1,877.895,959.8225,False
fop,Time,400MHz,400.0,4x,4.0,36,876.4,851.6,898.6075000000001,False
fop,Time,400MHz,400.0,5x,5.0,45,847.7,786.565,895.8,False
fop,Time,400MHz,400.0,6x,6.0,54,900.2,886.2975,913.305,False
fop,Time,800MHz,800.0,1x,1.0,9,2666.8,2616.99,2707.6075,False
fop,Time,800MHz,800.0,2x,2.0,18,507.6,477.8925,551.81,False
fop,Time,800MHz,800.0,3x,3.0,27,481.9,467.895,495.7,False
fop,Time,800MHz,800.0,4x,4.0,36,457.1,444.4,471.6025,False
fop,Time,800MHz,800.0,5x,5.0,45,474.3,445.4,508.6025,False
fop,Time,800MHz,800.0,6x,6.0,54,470.8,457.1,482.9,False
fop,Time,1.2GHz,1200.0,1x,1.0,9,1818.8,1772.6,1866.7,False
fop,Time,1.2GHz,1200.0,2x,2.0,18,315.9,305.3,326.8025,False
fop,Time,1.2GHz,1200.0,3x,3.0,27,342.0,314.9975,371.2125,False
fop,Time,1.2GHz,1200.0,4x,4.0,36,325.8,299.1925,358.8,False
fop,Time,1.2GHz,1200.0,5x,5.0,45,321.6,300.9,350.6075,False
fop,Time,1.2GHz,1200.0,6x,6.0,54,318.7,301.4,339.005,False
fop,Time,1.6GHz,1600.0,1x,1.0,9,1355.7,1293.19,1422.815,False
fop,Time,1.6GHz,1600.0,2x,2.0,18,271.3,239.6975,302.31,False
fop,Time,1.6GHz,1600.0,3x,3.0,27,250.1,230.8,269.105,False
fop,Time,1.6GHz,1600.0,4x,4.0,36,229.5,220.6,238.2025,False
fop,Time,1.6GHz,1600.0,5x,5.0,45,242.9,228.7,258.40749999999997,False
fop,Time,1.6GHz,1600.0,6x,6.0,54,246.0,230.1975,262.9,False
fop,Time,2.0GHz,2000.0,1x,1.0,9,1102.6,1059.6875,1147.7025,False
fop,Time,2.0GHz,2000.0,2x,2.0,18,196.5,188.1,204.2025,False
fop,Time,2.0GHz,2000.0,3x,3.0,27,206.0,195.895,219.2,False
fop,Time,2.0GHz,2000.0,4x,4.0,36,203.3,191.8,217.6025,False
fop,Time,2.0GHz,2000.0,5x,5.0,45,199.6,191.7975,208.1,False
fop,Time,2.0GHz,2000.0,6x,6.0,54,182.6,172.1,193.1,True
fop,Time,2.4GHz,2400.0,1x,1.0,9,895.9,872.0725,924.5,False
fop,Time,2.4GHz,2400.0,2x,2.0,18,192.8,172.595,219.8025,True
fop,Time,2.4GHz,2400.0,3x,3.0,27,188.2,167.6975,210.605,True
fop,Time,2.4GHz,2400.0,4x,4.0,36,171.3,162.0,182.9025,True
fop,Time,2.4GHz,2400.0,5x,5.0,45,164.7,159.1,170.9025,True
fop,Time,2.4GHz,2400.0,6x,6.0,54,165.9,152.0,183.3,True
fop,Time,2.7GHz,2700.0,1x,1.0,9,825.9,808.4949999999999,841.4,False
fop,Time,2.7GHz,2700.0,2x,2.0,18,174.2,158.2,195.2025,True
fop,Time,2.7GHz,2700.0,3x,3.0,27,177.1,161.6,193.305,True
fop,Time,2.7GHz,2700.0,4x,4.0,36,159.3,146.79500000000002,172.8075,True
fop,Time,2.7GHz,2700.0,5x,5.0,45,162.3,149.7,177.7025,True
fop,Time,2.7GHz,2700.0,6x,6.0,54,176.1,154.5,197.0025,True
fop,EDP,400MHz,400.0,1x,1.0,9,46.0591801306,43.34787249075,48.324417627715,False
fop,EDP,400MHz,400.0,2x,2.0,18,1.3883960169,1.181590436755,1.5596455831124998,False
fop,EDP,400MHz,400.0,3x,3.0,27,1.512543681,1.3703190654,1.6323752234000002,False
fop,EDP,400MHz,400.0,4x,4.0,36,1.3668641393999998,1.29425911985,1.441231113335,False
fop,EDP,400MHz,400.0,5x,5.0,45,1.2879792081,1.1176640424400002,1.4136834987025,False
fop,EDP,400MHz,400.0,6x,6.0,54,1.4394176143,1.3934076796200003,1.4826919474575,False
fop,EDP,800MHz,800.0,1x,1.0,9,14.7137348355,14.20226293688,15.1676373102475,False
fop,EDP,800MHz,800.0,2x,2.0,18,0.5412457083,0.471960296575,0.6525641890375001,False
fop,EDP,800MHz,800.0,3x,3.0,27,0.4809122851999999,0.451233091015,0.5115476945574999,False
fop,EDP,800MHz,800.0,4x,4.0,36,0.4296084717,0.402100671715,0.4546723871149999,False
fop,EDP,800MHz,800.0,5x,5.0,45,0.4682356107,0.4131418234775,0.5485464062100001,False
fop,EDP,800MHz,800.0,6x,6.0,54,0.4535550757,0.42754303868,0.4775380596425,False
fop,EDP,1.2GHz,1200.0,1x,1.0,9,8.215255436400001,7.799641109592501,8.6984111543075,False
fop,EDP,1.2GHz,1200.0,2x,2.0,18,0.2533014469,0.2349778943699999,0.27187039416,False
fop,EDP,1.2GHz,1200.0,3x,3.0,27,0.3001467621000001,0.2539184043399999,0.3613309131,False
fop,EDP,1.2GHz,1200.0,4x,4.0,36,0.2712280194000001,0.226942445535,0.3259970582425,False
fop,EDP,1.2GHz,1200.0,5x,5.0,45,0.268160972,0.2313500305975,0.3227186549674999,False
fop,EDP,1.2GHz,1200.0,6x,6.0,54,0.2597141998,0.2301214664124999,0.295394619745,False
fop,EDP,1.6GHz,1600.0,1x,1.0,9,5.432156351300001,4.9528243969200005,5.9277633042075,False
fop,EDP,1.6GHz,1600.0,2x,2.0,18,0.2258350197,0.179450839695,0.280592380075,False
fop,EDP,1.6GHz,1600.0,3x,3.0,27,0.187082284,0.1589068821625,0.216470542105,False
fop,EDP,1.6GHz,1600.0,4x,4.0,36,0.1572588409,0.142547330665,0.1704112610849999,False
fop,EDP,1.6GHz,1600.0,5x,5.0,45,0.1788488472,0.1568077027974999,0.2107777288124999,False
fop,EDP,1.6GHz,1600.0,6x,6.0,54,0.1821490753,0.15873616082,0.2066114710199999,False
fop,EDP,2.0GHz,2000.0,1x,1.0,9,4.5907391642,4.2388733554049995,4.958860956482501,False
fop,EDP,2.0GHz,2000.0,2x,2.0,18,0.1455078531999999,0.132899715045,0.1584076908649999,True
fop,EDP,2.0GHz,2000.0,3x,3.0,27,0.1586420907,0.1415356180499999,0.1784347831175,False
fop,EDP,2.0GHz,2000.0,4x,4.0,36,0.1555229001999999,0.1362706603975,0.1780256197124999,True
fop,EDP,2.0GHz,2000.0,5x,5.0,45,0.1500777401999999,0.1378829198249999,0.1642887840075,True
fop,EDP,2.0GHz,2000.0,6x,6.0,54,0.1257312048,0.1119252362749999,0.1407461371325,True
fop,EDP,2.4GHz,2400.0,1x,1.0,9,3.8331216485,3.618408938165,4.0610438355000005,False
fop,EDP,2.4GHz,2400.0,2x,2.0,18,0.1704874105,0.13952022839,0.2080830224174999,True
fop,EDP,2.4GHz,2400.0,3x,3.0,27,0.1733023848,0.1345844237699999,0.2171427348674999,True
fop,EDP,2.4GHz,2400.0,4x,4.0,36,0.1406950253999999,0.12646835775,0.1600673745299999,True
fop,EDP,2.4GHz,2400.0,5x,5.0,45,0.1295124269999999,0.1208402145299999,0.1380701209,True
fop,EDP,2.4GHz,2400.0,6x,6.0,54,0.1335832437,0.11099384073,0.1626724171075,True
fop,EDP,2.7GHz,2700.0,1x,1.0,9,3.8254687665,3.668031167277499,3.97759512607,False
fop,EDP,2.7GHz,2700.0,2x,2.0,18,0.1786512556,0.1452074105775,0.22283493717,False
fop,EDP,2.7GHz,2700.0,3x,3.0,27,0.1806115783,0.152582350165,0.2121751632499999,False
fop,EDP,2.7GHz,2700.0,4x,4.0,36,0.1459831825,0.1222918031774999,0.1752549343199999,True
fop,EDP,2.7GHz,2700.0,5x,5.0,45,0.1505560038,0.12464162722,0.1819497886775,True
fop,EDP,2.7GHz,2700.0,6x,6.0,54,0.1807448719,0.1364053355849999,0.226405794885,True
fop,EDP2,400MHz,400.0,1x,1.0,9,416.7021518112915,382.2439942535516,445.49065184265874,False
fop,EDP2,400MHz,400.0,2x,2.0,18,2.2252506895583677,1.771197765883821,2.629832367329204,False
fop,EDP2,400MHz,400.0,3x,3.0,27,2.498214023995835,2.129827192733048,2.808382240601653,False
fop,EDP2,400MHz,400.0,4x,4.0,36,2.1355591502135995,1.971639380320759,2.330693588894939,False
fop,EDP2,400MHz,400.0,5x,5.0,45,1.972923837782263,1.6534173958718763,2.2526440992248804,False
fop,EDP2,400MHz,400.0,6x,6.0,54,2.303570486921287,2.177211038454185,2.4152345529610955,False
fop,EDP2,800MHz,800.0,1x,1.0,9,81.24619319566969,76.9630501885704,85.1446147633434,False
fop,EDP2,800MHz,800.0,2x,2.0,18,0.5902841239799085,0.4670399489412482,0.8021088825632374,False
fop,EDP2,800MHz,800.0,3x,3.0,27,0.481218501296504,0.4383908911384308,0.520583540350088,False
fop,EDP2,800MHz,800.0,4x,4.0,36,0.4047560687692234,0.3693260187404272,0.4382841146921289,False
fop,EDP2,800MHz,800.0,5x,5.0,45,0.4683946183789659,0.3776236405254698,0.5901993971260697,False
fop,EDP2,800MHz,800.0,6x,6.0,54,0.4379788776832495,0.4007276808808571,0.4733483290107438,False
fop,EDP2,1.2GHz,1200.0,1x,1.0,9,37.19008475535309,34.14413588669965,40.509110091937146,False
fop,EDP2,1.2GHz,1200.0,2x,2.0,18,0.2038533133073645,0.1834244912020422,0.2263197084937822,False
fop,EDP2,1.2GHz,1200.0,3x,3.0,27,0.2688317028505693,0.2058954965077352,0.3514355416988428,False
fop,EDP2,1.2GHz,1200.0,4x,4.0,36,0.2306429880308074,0.1737200906853088,0.3071586837553396,False
fop,EDP2,1.2GHz,1200.0,5x,5.0,45,0.2281994192335824,0.1769529005973277,0.3052534409180795,False
fop,EDP2,1.2GHz,1200.0,6x,6.0,54,0.213750155908185,0.1773633527001274,0.2591766924136012,False
fop,EDP2,1.6GHz,1600.0,1x,1.0,9,21.878175947052178,18.92931297893205,25.157949371933316,False
fop,EDP2,1.6GHz,1600.0,2x,2.0,18,0.1946675895758345,0.1286458465416143,0.2751267159494509,False
fop,EDP2,1.6GHz,1600.0,3x,3.0,27,0.1420672544691976,0.1114776326902002,0.1742210877853043,False
fop,EDP2,1.6GHz,1600.0,4x,4.0,36,0.1083673678090049,0.0938609384625176,0.1224300687832561,True
fop,EDP2,1.6GHz,1600.0,5x,5.0,45,0.1343022269306934,0.1058016048960847,0.1759732653224252,False
fop,EDP2,1.6GHz,1600.0,6x,6.0,54,0.1364342470783825,0.1099429369815844,0.1635559770705699,False
fop,EDP2,2.0GHz,2000.0,1x,1.0,9,19.186528584989695,17.193874108619173,21.339751243965463,False
fop,EDP2,2.0GHz,2000.0,2x,2.0,18,0.1084821423783316,0.0934613217361399,0.1242087263181275,True
fop,EDP2,2.0GHz,2000.0,3x,3.0,27,0.1231738668070366,0.1041376104013385,0.1467012982010667,False
fop,EDP2,2.0GHz,2000.0,4x,4.0,36,0.120331515326578,0.0981550665772728,0.1450182069264866,True
fop,EDP2,2.0GHz,2000.0,5x,5.0,45,0.1135171084614198,0.0990670970408033,0.1320624041962759,True
fop,EDP2,2.0GHz,2000.0,6x,6.0,54,0.0873851065430256,0.0724223464787534,0.1023838939704073,True
fop,EDP2,2.4GHz,2400.0,1x,1.0,9,16.43619583610198,15.162706877065212,17.917741145048897,False
fop,EDP2,2.4GHz,2400.0,2x,2.0,18,0.153134800147016,0.1145638400861885,0.2014759450272099,False
fop,EDP2,2.4GHz,2400.0,3x,3.0,27,0.1655319275963142,0.1036395817214506,0.2318322293471101,False
fop,EDP2,2.4GHz,2400.0,4x,4.0,36,0.1167988128501845,0.0965330751321578,0.1439738077039937,True
fop,EDP2,2.4GHz,2400.0,5x,5.0,45,0.1021381226979883,0.0919599633916539,0.1125560838564043,True
fop,EDP2,2.4GHz,2400.0,6x,6.0,54,0.1101523080333449,0.0820010422982353,0.1489800561059857,True
fop,EDP2,2.7GHz,2700.0,1x,1.0,9,17.742263954941482,16.57055347582836,18.863590756859512,False
fop,EDP2,2.7GHz,2700.0,2x,2.0,18,0.188598956504527,0.1327626440957465,0.2615139702136149,False
fop,EDP2,2.7GHz,2700.0,3x,3.0,27,0.1876940834227409,0.142362460458487,0.2355265610085371,False
fop,EDP2,2.7GHz,2700.0,4x,4.0,36,0.136834869153355,0.1019732213151934,0.1779877479801124,True
fop,EDP2,2.7GHz,2700.0,5x,5.0,45,0.1426399753302498,0.1072784683605272,0.187447049486921,False
fop,EDP2,2.7GHz,2700.0,6x,6.0,54,0.1922481796415395,0.1308125717441995,0.2630454547119507,False
h2o,Energy,400MHz,400.0,1x,1.0,35,40.9734007,38.48999975000001,43.5248388,False
h2o,Energy,400MHz,400.0,2x,2.0,70,11.9456727,10.706711095,13.350869650000002,False
h2o,Energy,400MHz,400.0,3x,3.0,105,10.6957827,10.502758385,10.9190405325,False
h2o,Energy,400MHz,400.0,4x,4.0,140,10.5813415,10.4059346175,10.788993095,False
h2o,Energy,400MHz,400.0,5x,5.0,175,10.801879799999998,10.296159630000002,11.6969305225,False
h2o,Energy,400MHz,400.0,6x,6.0,210,10.8542359,10.29637203,11.5975690025,False
h2o,Energy,800MHz,800.0,1x,1.0,35,26.4163454,24.29575518,29.111221275,False
h2o,Energy,800MHz,800.0,2x,2.0,70,7.449450799999999,6.7736362925,8.131463315,False
h2o,Energy,800MHz,800.0,3x,3.0,105,6.8581237,6.182571407499999,7.5411910925,False
h2o,Energy,800MHz,800.0,4x,4.0,140,6.4128112999999995,6.0729841475,6.902365162500001,False
h2o,Energy,800MHz,800.0,5x,5.0,175,6.6717895,6.089278030000001,7.373763397499999,False
h2o,Energy,800MHz,800.0,6x,6.0,210,6.5373779,5.9884892050000005,7.219340679999997,False
h2o,Energy,1.2GHz,1200.0,1x,1.0,35,23.1102723,21.4236953775,24.686709419999996,False
h2o,Energy,1.2GHz,1200.0,2x,2.0,70,5.164782600000001,4.88798718,5.51163265,False
h2o,Energy,1.2GHz,1200.0,3x,3.0,105,5.1348813,4.8105982325,5.5723906525,False
h2o,Energy,1.2GHz,1200.0,4x,4.0,140,5.530005,4.941698047500001,6.4414987425,False
h2o,Energy,1.2GHz,1200.0,5x,5.0,175,5.633673100000001,5.044253847499999,6.234381107499999,False
h2o,Energy,1.2GHz,1200.0,6x,6.0,210,5.461437999999999,4.8138919425,6.21987844,False
h2o,Energy,1.6GHz,1600.0,1x,1.0,35,19.81413,19.18809803,20.397151925000003,False
h2o,Energy,1.6GHz,1600.0,2x,2.0,70,4.6220398000000005,4.410799795,4.951492505,True
h2o,Energy,1.6GHz,1600.0,3x,3.0,105,4.598626899999999,4.257644225,5.0695857675000005,True
h2o,Energy,1.6GHz,1600.0,4x,4.0,140,4.4196778000000005,4.289340327499999,4.5581915375,True
h2o,Energy,1.6GHz,1600.0,5x,5.0,175,4.742315699999999,4.3637617125,5.1877798375,True
h2o,Energy,1.6GHz,1600.0,6x,6.0,210,5.0963074,4.35075447,5.996486262500001,True
h2o,Energy,2.0GHz,2000.0,1x,1.0,35,19.431317,18.1694334075,20.930959317499997,False
h2o,Energy,2.0GHz,2000.0,2x,2.0,70,4.6678953,4.473575597500001,4.900070362500001,True
h2o,Energy,2.0GHz,2000.0,3x,3.0,105,4.9552796,4.48869793,5.45914783,True
h2o,Energy,2.0GHz,2000.0,4x,4.0,140,5.1014101,4.691985429999999,5.5533094775,False
h2o,Energy,2.0GHz,2000.0,5x,5.0,175,4.572467,4.315096825,4.9806630599999995,True
h2o,Energy,2.0GHz,2000.0,6x,6.0,210,4.7045289,4.4236299875,5.0398874675,True
